,tweet_id,timestamp,source,rating_numerator,rating_denominator,name,favorite_count,retweet_count,id,jpg_url,stage
1162,700747788515020802,2016-02-19 18:24:26,Twitter for iPhone,11.0,10.0,,25130,10673,700747788515020802,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,
1163,700518061187723268,2016-02-19 03:11:35,Twitter for iPhone,10.0,10.0,Vincent,2887,915,700518061187723268,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,
1164,700505138482569216,2016-02-19 02:20:14,Twitter for iPhone,12.0,10.0,Kaia,2487,646,700505138482569216,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,
1165,700462010979500032,2016-02-18 23:28:52,Twitter for iPhone,6.0,10.0,Murphy,4537,2031,700462010979500032,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,
1166,700167517596164096,2016-02-18 03:58:39,Twitter for iPhone,10.0,10.0,Dotsy,2903,836,700167517596164096,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,
1167,700151421916807169,2016-02-18 02:54:41,Twitter for iPhone,11.0,10.0,,2450,754,700151421916807169,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,pupper
1168,700143752053182464,2016-02-18 02:24:13,Twitter for iPhone,10.0,10.0,,8282,3129,700143752053182464,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,pupper
1169,700062718104104960,2016-02-17 21:02:13,Twitter for iPhone,6.0,10.0,Eazy,2890,778,700062718104104960,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,
1170,700029284593901568,2016-02-17 18:49:22,Twitter for iPhone,10.0,10.0,Coops,2262,661,700029284593901568,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,
1171,700002074055016451,2016-02-17 17:01:14,Twitter for iPhone,9.0,10.0,Thumas,3627,1529,700002074055016451,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,
1172,699801817392291840,2016-02-17 03:45:29,Twitter for iPhone,11.0,10.0,Cooper,3345,1088,699801817392291840,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,pupper
1173,699788877217865730,2016-02-17 02:54:04,Twitter for iPhone,12.0,10.0,Nala,2458,557,699788877217865730,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,
1174,699779630832685056,2016-02-17 02:17:19,Twitter for iPhone,10.0,10.0,,3039,1397,699779630832685056,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,
1175,699775878809702401,2016-02-17 02:02:25,Twitter for iPhone,11.0,10.0,Fillup,2150,690,699775878809702401,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,
1176,699691744225525762,2016-02-16 20:28:06,Twitter for iPhone,5.0,10.0,Dave,11252,5174,699691744225525762,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,
1177,699446877801091073,2016-02-16 04:15:05,Twitter for iPhone,12.0,10.0,Archie,6515,2938,699446877801091073,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,
1178,699434518667751424,2016-02-16 03:25:58,Twitter for iPhone,12.0,10.0,,2384,577,699434518667751424,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,pupper
1179,699423671849451520,2016-02-16 02:42:52,Twitter for iPhone,10.0,10.0,,1505,383,699423671849451520,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,
1180,699413908797464576,2016-02-16 02:04:04,Twitter for iPhone,11.0,10.0,Miley,2258,688,699413908797464576,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,
1181,699370870310113280,2016-02-15 23:13:03,Twitter for iPhone,11.0,10.0,Calbert,2053,497,699370870310113280,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,
1182,699323444782047232,2016-02-15 20:04:36,Twitter for iPhone,10.0,10.0,,3466,983,699323444782047232,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,
1183,699088579889332224,2016-02-15 04:31:20,Twitter for iPhone,3.0,10.0,Charl,2451,715,699088579889332224,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,
1184,699079609774645248,2016-02-15 03:55:41,Twitter for iPhone,8.0,10.0,Reagan,2677,745,699079609774645248,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,
1185,699072405256409088,2016-02-15 03:27:04,Twitter for iPhone,12.0,10.0,,3296,1325,699072405256409088,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,
1186,699036661657767936,2016-02-15 01:05:02,Twitter for iPhone,13.0,10.0,,2863,1345,699036661657767936,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,
1187,698989035503689728,2016-02-14 21:55:47,Twitter for iPhone,13.0,10.0,Oliver,3701,1113,698989035503689728,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,
1188,698953797952008193,2016-02-14 19:35:46,Twitter for iPhone,11.0,10.0,CeCe,2975,1020,698953797952008193,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,
1189,698907974262222848,2016-02-14 16:33:40,Twitter for iPhone,10.0,10.0,,2787,699,698907974262222848,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,
1190,698710712454139905,2016-02-14 03:29:49,Twitter for iPhone,10.0,10.0,Cuddles,2710,774,698710712454139905,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,
1191,698703483621523456,2016-02-14 03:01:06,Twitter for iPhone,7.0,10.0,Rusty,1608,425,698703483621523456,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,
1192,698635131305795584,2016-02-13 22:29:29,Twitter for iPhone,12.0,10.0,,1400,388,698635131305795584,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,
1193,698549713696649216,2016-02-13 16:50:04,Twitter for iPhone,9.0,10.0,Claude,2536,704,698549713696649216,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,
1194,698355670425473025,2016-02-13 03:59:01,Twitter for iPhone,10.0,10.0,Jessiga,2046,516,698355670425473025,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,
1195,698342080612007937,2016-02-13 03:05:01,Twitter for iPhone,11.0,10.0,Maximus,2485,1074,698342080612007937,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,
1196,698262614669991936,2016-02-12 21:49:15,Twitter for iPhone,11.0,10.0,Franklin,5214,2268,698262614669991936,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,
1197,698195409219559425,2016-02-12 17:22:12,Twitter for iPhone,9.0,10.0,Beau,18408,6750,698195409219559425,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,
1198,698178924120031232,2016-02-12 16:16:41,Twitter for iPhone,10.0,10.0,Lily,3084,830,698178924120031232,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,
1199,697995514407682048,2016-02-12 04:07:53,Twitter for iPhone,11.0,10.0,,1665,372,697995514407682048,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,
1200,697990423684476929,2016-02-12 03:47:39,Twitter for iPhone,11.0,10.0,Doug,3592,1451,697990423684476929,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,
1201,697943111201378304,2016-02-12 00:39:39,Twitter for iPhone,10.0,10.0,Cassie,2638,776,697943111201378304,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,
1202,697881462549430272,2016-02-11 20:34:41,Twitter for iPhone,10.0,10.0,Carter,3313,1337,697881462549430272,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,
1203,697616773278015490,2016-02-11 03:02:54,Twitter for iPhone,11.0,10.0,,3467,1144,697616773278015490,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,pupper
1204,697596423848730625,2016-02-11 01:42:02,Twitter for iPhone,11.0,10.0,,3306,1425,697596423848730625,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,pupper
1205,697575480820686848,2016-02-11 00:18:49,Twitter for iPhone,8.0,10.0,Ole,2250,572,697575480820686848,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,
1206,697482927769255936,2016-02-10 18:11:03,Twitter for iPhone,11.0,10.0,Blipson,2662,765,697482927769255936,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,
1207,697463031882764288,2016-02-10 16:51:59,Twitter for iPhone,44.0,40.0,,3748,1552,697463031882764288,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,
1208,697270446429966336,2016-02-10 04:06:43,Twitter for iPhone,10.0,10.0,Bentley,5131,2087,697270446429966336,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,
1209,697259378236399616,2016-02-10 03:22:44,Twitter for iPhone,8.0,10.0,getting,3611,1136,697259378236399616,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,
1210,697255105972801536,2016-02-10 03:05:46,Twitter for iPhone,10.0,10.0,Charlie,3316,1315,697255105972801536,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,
1211,697242256848379904,2016-02-10 02:14:42,Twitter for iPhone,10.0,10.0,Oakley,2753,751,697242256848379904,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,
1212,696900204696625153,2016-02-09 03:35:31,Twitter for iPhone,12.0,10.0,Rosie,3492,1156,696900204696625153,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,
1213,696894894812565505,2016-02-09 03:14:25,Twitter for iPhone,9.0,10.0,,2594,758,696894894812565505,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,
1214,696886256886657024,2016-02-09 02:40:05,Twitter for iPhone,12.0,10.0,,5317,2016,696886256886657024,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,
1215,696877980375769088,2016-02-09 02:07:12,Twitter for iPhone,9.0,10.0,Misty,2689,802,696877980375769088,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,pupper
1216,696754882863349760,2016-02-08 17:58:03,Twitter for iPhone,10.0,10.0,Reptar,1615,396,696754882863349760,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,
1217,696713835009417216,2016-02-08 15:14:57,Twitter for iPhone,9.0,10.0,Trevith,2613,757,696713835009417216,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,pupper
1218,696488710901260288,2016-02-08 00:20:23,Twitter for iPhone,12.0,10.0,,2788,1166,696488710901260288,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,
1219,696405997980676096,2016-02-07 18:51:43,Twitter for iPhone,7.0,10.0,Berb,3531,1284,696405997980676096,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,
1220,695816827381944320,2016-02-06 03:50:33,Twitter for iPhone,11.0,10.0,,3287,1320,695816827381944320,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,
1221,695794761660297217,2016-02-06 02:22:53,Twitter for iPhone,13.0,10.0,Wyatt,3490,880,695794761660297217,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,
1222,695767669421768709,2016-02-06 00:35:13,Twitter for iPhone,13.0,10.0,,2060,854,695767669421768709,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,
1223,695629776980148225,2016-02-05 15:27:17,Twitter for iPhone,8.0,10.0,Calvin,5020,2377,695629776980148225,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,
1224,695446424020918272,2016-02-05 03:18:42,Twitter for iPhone,12.0,10.0,,4787,2026,695446424020918272,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,
1225,695409464418041856,2016-02-05 00:51:51,Twitter for iPhone,10.0,10.0,Bob,9460,4017,695409464418041856,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,
1226,695314793360662529,2016-02-04 18:35:39,Twitter for iPhone,10.0,10.0,Colin,4004,1675,695314793360662529,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,
1227,695095422348574720,2016-02-04 04:03:57,Twitter for iPhone,12.0,10.0,just,2888,684,695095422348574720,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,pupper
1228,695074328191332352,2016-02-04 02:40:08,Twitter for iPhone,11.0,10.0,Lorenzo,3116,1239,695074328191332352,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,pupper
1229,695064344191721472,2016-02-04 02:00:27,Twitter for iPhone,4.0,10.0,,1771,685,695064344191721472,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,
1230,695051054296211456,2016-02-04 01:07:39,Twitter for iPhone,6.0,10.0,Brian,2918,885,695051054296211456,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,
1231,694905863685980160,2016-02-03 15:30:43,Twitter for iPhone,10.0,10.0,Archie,3046,1053,694905863685980160,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,
1232,694669722378485760,2016-02-02 23:52:22,Twitter for iPhone,12.0,10.0,Phil,26068,13517,694669722378485760,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,
1233,694356675654983680,2016-02-02 03:08:26,Twitter for iPhone,10.0,10.0,,1653,328,694356675654983680,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,pupper
1234,694352839993344000,2016-02-02 02:53:12,Twitter for iPhone,10.0,10.0,Oliviér,2244,700,694352839993344000,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,
1235,694329668942569472,2016-02-02 01:21:07,Twitter for iPhone,9.0,10.0,Grady,2203,569,694329668942569472,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,pupper
1236,694206574471057408,2016-02-01 17:11:59,Twitter for iPhone,10.0,10.0,,4582,2297,694206574471057408,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,
1237,694183373896572928,2016-02-01 15:39:48,Twitter for iPhone,9.0,10.0,Lola,3236,1040,694183373896572928,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,
1238,694001791655137281,2016-02-01 03:38:15,Twitter for iPhone,11.0,10.0,Chester,3705,1176,694001791655137281,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,
1239,693942351086120961,2016-01-31 23:42:03,Twitter for iPhone,10.0,10.0,Kobe,1896,413,693942351086120961,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,
1240,693647888581312512,2016-01-31 04:11:58,Twitter for iPhone,7.0,10.0,,2961,673,693647888581312512,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,
1241,693642232151285760,2016-01-31 03:49:30,Twitter for iPhone,9.0,10.0,Freddery,2790,472,693642232151285760,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,
1242,693629975228977152,2016-01-31 03:00:47,Twitter for iPhone,12.0,10.0,,2685,894,693629975228977152,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,pupper
1243,693622659251335168,2016-01-31 02:31:43,Twitter for iPhone,10.0,10.0,,1691,422,693622659251335168,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,
1244,693590843962331137,2016-01-31 00:25:18,Twitter for iPhone,3.0,10.0,Phil,5565,2233,693590843962331137,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,pupper
1245,693486665285931008,2016-01-30 17:31:20,Twitter for iPhone,11.0,10.0,Lincoln,1941,698,693486665285931008,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,
1246,693280720173801472,2016-01-30 03:52:58,Twitter for iPhone,10.0,10.0,Sadie,3669,1403,693280720173801472,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,
1247,693262851218264065,2016-01-30 02:41:58,Twitter for iPhone,11.0,10.0,,2459,568,693262851218264065,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,pupper
1248,693231807727280129,2016-01-30 00:38:37,Twitter for iPhone,9.0,10.0,Bodie,3133,841,693231807727280129,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,
1249,693155686491000832,2016-01-29 19:36:08,Twitter for iPhone,12.0,10.0,Dunkin,8668,3622,693155686491000832,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,
1250,693109034023534592,2016-01-29 16:30:45,Twitter for iPhone,11.0,10.0,,1889,695,693109034023534592,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,
1251,693095443459342336,2016-01-29 15:36:45,Twitter for iPhone,10.0,10.0,Milo,2056,523,693095443459342336,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,pupper
1252,692919143163629568,2016-01-29 03:56:12,Twitter for iPhone,9.0,10.0,,2926,838,692919143163629568,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,
1253,692905862751522816,2016-01-29 03:03:25,Twitter for iPhone,10.0,10.0,Wally,2683,998,692905862751522816,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,pupper
1254,692901601640583168,2016-01-29 02:46:29,Twitter for iPhone,10.0,10.0,,1971,682,692901601640583168,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,
1255,692894228850999298,2016-01-29 02:17:12,Twitter for iPhone,10.0,10.0,Tupawc,2511,910,692894228850999298,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,
1256,692828166163931137,2016-01-28 21:54:41,Twitter for iPhone,12.0,10.0,,3148,998,692828166163931137,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,pupper
1257,692752401762250755,2016-01-28 16:53:37,Twitter for iPhone,13.0,10.0,,7496,4124,692752401762250755,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,pupper
1258,692568918515392513,2016-01-28 04:44:32,Twitter for iPhone,12.0,10.0,Chester,4739,1737,692568918515392513,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,
1259,692535307825213440,2016-01-28 02:30:58,Twitter for iPhone,10.0,10.0,Amber,3504,1529,692535307825213440,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,
1260,692530551048294401,2016-01-28 02:12:04,Twitter for iPhone,10.0,10.0,Cody,2021,474,692530551048294401,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,
1261,692417313023332352,2016-01-27 18:42:06,Twitter for iPhone,7.0,10.0,Herschel,10275,3917,692417313023332352,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg,pupper
1262,692187005137076224,2016-01-27 03:26:56,Twitter for iPhone,12.0,10.0,,2768,929,692187005137076224,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,
1263,692158366030913536,2016-01-27 01:33:08,Twitter for iPhone,10.0,10.0,Edgar,2369,896,692158366030913536,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,
1264,692142790915014657,2016-01-27 00:31:15,Twitter for iPhone,13.0,10.0,,1798,438,692142790915014657,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,
1265,692017291282812928,2016-01-26 16:12:33,Twitter for iPhone,9.0,10.0,Kingsley,3153,1081,692017291282812928,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,
1266,691820333922455552,2016-01-26 03:09:55,Twitter for iPhone,8.0,10.0,Brockly,4329,1860,691820333922455552,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,
1267,691756958957883396,2016-01-25 22:58:05,Twitter for iPhone,10.0,10.0,,3179,1161,691756958957883396,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,
1268,691675652215414786,2016-01-25 17:35:00,Twitter for iPhone,10.0,10.0,Richie,2116,577,691675652215414786,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,
1269,691483041324204033,2016-01-25 04:49:38,Twitter for iPhone,5.0,10.0,,2608,656,691483041324204033,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,
1270,691459709405118465,2016-01-25 03:16:56,Twitter for iPhone,12.0,10.0,Leo,4449,1294,691459709405118465,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,
1271,691444869282295808,2016-01-25 02:17:57,Twitter for iPhone,12.0,10.0,Bailey,2890,955,691444869282295808,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,
1272,691416866452082688,2016-01-25 00:26:41,Twitter for iPhone,13.0,10.0,,21253,8689,691416866452082688,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,
1273,691321916024623104,2016-01-24 18:09:23,Twitter for iPhone,11.0,10.0,Molly,2828,747,691321916024623104,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,
1274,691096613310316544,2016-01-24 03:14:07,Twitter for iPhone,11.0,10.0,,3253,1019,691096613310316544,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,
1275,691090071332753408,2016-01-24 02:48:07,Twitter for iPhone,12.0,10.0,,1867,385,691090071332753408,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,
1276,690959652130045952,2016-01-23 18:09:53,Twitter for iPhone,11.0,10.0,,3902,1421,690959652130045952,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,pupper
1277,690938899477221376,2016-01-23 16:47:25,Twitter for iPhone,10.0,10.0,,4536,2245,690938899477221376,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,
1278,690932576555528194,2016-01-23 16:22:17,Twitter for iPhone,12.0,10.0,Buddy,3602,1143,690932576555528194,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,
1279,690735892932222976,2016-01-23 03:20:44,Twitter for iPhone,13.0,10.0,Peaches,4134,1442,690735892932222976,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,
1280,690728923253055490,2016-01-23 02:53:03,Twitter for iPhone,8.0,10.0,Vinscent,2384,597,690728923253055490,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,
1281,690690673629138944,2016-01-23 00:21:03,Twitter for iPhone,10.0,10.0,Cedrick,2547,898,690690673629138944,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,
1282,690649993829576704,2016-01-22 21:39:24,Twitter for iPhone,11.0,10.0,Hazel,1435,325,690649993829576704,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,
1283,690597161306841088,2016-01-22 18:09:28,Twitter for iPhone,11.0,10.0,Lolo,2163,681,690597161306841088,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,
1284,690400367696297985,2016-01-22 05:07:29,Twitter for iPhone,10.0,10.0,Eriq,2041,509,690400367696297985,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,
1285,690374419777196032,2016-01-22 03:24:22,Twitter for iPhone,11.0,10.0,Phred,3560,972,690374419777196032,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,
1286,690360449368465409,2016-01-22 02:28:52,Twitter for iPhone,9.0,10.0,,2925,1006,690360449368465409,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,
1287,690248561355657216,2016-01-21 19:04:15,Twitter for iPhone,11.0,10.0,Maxwell,1845,477,690248561355657216,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,
1288,690021994562220032,2016-01-21 04:03:58,Twitter for iPhone,10.0,10.0,Geoff,3056,1180,690021994562220032,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,
1289,690015576308211712,2016-01-21 03:38:27,Twitter for iPhone,12.0,10.0,,2740,836,690015576308211712,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,pupper
1290,690005060500217858,2016-01-21 02:56:40,Twitter for iPhone,10.0,10.0,,4004,1907,690005060500217858,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,
1291,689999384604450816,2016-01-21 02:34:07,Twitter for iPhone,10.0,10.0,Covach,1561,424,689999384604450816,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,
1292,689977555533848577,2016-01-21 01:07:23,Twitter for iPhone,12.0,10.0,,1490,502,689977555533848577,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,
1293,689905486972461056,2016-01-20 20:21:00,Twitter for iPhone,11.0,10.0,Gizmo,2651,787,689905486972461056,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,pupper
1294,689877686181715968,2016-01-20 18:30:32,Twitter for iPhone,9.0,10.0,Durg,3323,1344,689877686181715968,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,
1295,689835978131935233,2016-01-20 15:44:48,Twitter for iPhone,11.0,10.0,Fynn,2369,850,689835978131935233,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,
1296,689661964914655233,2016-01-20 04:13:20,Twitter for iPhone,12.0,10.0,Luca,3501,1052,689661964914655233,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,
1297,689659372465688576,2016-01-20 04:03:02,Twitter for iPhone,8.0,10.0,Ricky,11394,4412,689659372465688576,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg,
1298,689623661272240129,2016-01-20 01:41:08,Twitter for iPhone,10.0,10.0,Lucy,2467,748,689623661272240129,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,pupper
1299,689599056876867584,2016-01-20 00:03:21,Twitter for iPhone,11.0,10.0,,12795,6265,689599056876867584,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,
1300,689557536375177216,2016-01-19 21:18:22,Twitter for iPhone,12.0,10.0,,2257,519,689557536375177216,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,
1301,689517482558820352,2016-01-19 18:39:13,Twitter for iPhone,12.0,10.0,Carl,3735,1609,689517482558820352,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,
1302,689289219123089408,2016-01-19 03:32:10,Twitter for iPhone,13.0,10.0,,2476,1056,689289219123089408,https://pbs.twimg.com/ext_tw_video_thumb/689289176076959744/pu/img/hEFkFtmMu_hkTlxK.jpg,
1303,689283819090870273,2016-01-19 03:10:43,Twitter for iPhone,9.0,10.0,Chipson,3624,1250,689283819090870273,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,
1304,689280876073582592,2016-01-19 02:59:01,Twitter for iPhone,10.0,10.0,Herald,2197,819,689280876073582592,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,
1305,689275259254616065,2016-01-19 02:36:42,Twitter for iPhone,10.0,10.0,Lucky,1273,285,689275259254616065,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,
1306,689154315265683456,2016-01-18 18:36:07,Twitter for iPhone,9.0,10.0,,3348,1128,689154315265683456,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,
1307,689143371370250240,2016-01-18 17:52:38,Twitter for iPhone,10.0,10.0,Trip,2232,579,689143371370250240,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,pupper
1308,688916208532455424,2016-01-18 02:49:58,Twitter for iPhone,11.0,10.0,,3003,983,688916208532455424,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,pupper
1309,688908934925697024,2016-01-18 02:21:04,Twitter for iPhone,8.0,10.0,Clarence,2310,874,688908934925697024,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg,
1310,688898160958271489,2016-01-18 01:38:15,Twitter for iPhone,10.0,10.0,,2307,890,688898160958271489,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,
